"ITTER107","Territorio","TIPO_DATO4","Tipo dato","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"018008","Barbianello","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",2.38,,
"018008","Barbianello","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.92,,
"018008","Barbianello","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.19,,
"021007","Barbiano/Barbian","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"021007","Barbiano/Barbian","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"021007","Barbiano/Barbian","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"028010","Barbona","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"028010","Barbona","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"028010","Barbona","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"083005","Barcellona Pozzo di Gotto","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.19,,
"083005","Barcellona Pozzo di Gotto","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.17,,
"083005","Barcellona Pozzo di Gotto","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.16,,
"093006","Barcis","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"093006","Barcis","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"093006","Barcis","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"007009","Bard","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.44,,
"007009","Bard","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.33,,
"007009","Bard","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.24,,
"012009","Bardello","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.2,,
"012009","Bardello","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.2,,
"012009","Bardello","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.2,,
"034002","Bardi","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",4.75,,
"034002","Bardi","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",4.21,,
"034002","Bardi","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",3.46,,
"009009","Bardineto","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.63,,
"009009","Bardineto","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.54,,
"009009","Bardineto","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.39,,
"023006","Bardolino","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",41.23,,
"023006","Bardolino","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",41.09,,
"023006","Bardolino","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",41.07,,
"001022","Bardonecchia","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",3.21,,
"001022","Bardonecchia","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",2.65,,
"001022","Bardonecchia","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.2,,
"015012","Bareggio","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"015012","Bareggio","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"015012","Bareggio","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"003012","Barengo","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",3.3,,
"003012","Barengo","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",1.93,,
"003012","Barengo","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.98,,
"095012","Baressa","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"095012","Baressa","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"095012","Baressa","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"066008","Barete","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.29,,
"066008","Barete","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.25,,
"066008","Barete","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.16,,
"046003","Barga","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",4.23,,
"046003","Barga","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",4.09,,
"046003","Barga","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",3.47,,
"010003","Bargagli","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.01,,
"010003","Bargagli","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.01,,
"010003","Bargagli","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.01,,
"004012","Barge","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",4.56,,
"004012","Barge","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",3.05,,
"004012","Barge","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",2.03,,
"017012","Barghe","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.96,,
"017012","Barghe","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.44,,
"017012","Barghe","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.3,,
"091005","Bari Sardo","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",3.82,,
"091005","Bari Sardo","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.93,,
"091005","Bari Sardo","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.7,,
"016020","Bariano","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",1.92,,
"016020","Bariano","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.85,,
"016020","Bariano","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.53,,
"037003","Baricella","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",45.48,,
"037003","Baricella","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",45.48,,
"037003","Baricella","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",12.11,,
"076011","Barile","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"076011","Barile","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"076011","Barile","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"066009","Barisciano","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.54,,
"066009","Barisciano","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.5,,
"066009","Barisciano","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.42,,
"108005","Barlassina","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.46,,
"108005","Barlassina","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.14,,
"108005","Barlassina","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.01,,
"013015","Barni","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"013015","Barni","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"013015","Barni","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"004013","Barolo","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.58,,
"004013","Barolo","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.58,,
"004013","Barolo","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.58,,
"001023","Barone Canavese","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.12,,
"001023","Barone Canavese","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.12,,
"001023","Barone Canavese","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.12,,
"065013","Baronissi","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.59,,
"065013","Baronissi","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.58,,
"065013","Baronissi","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.05,,
"086004","Barrafranca","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"086004","Barrafranca","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"086004","Barrafranca","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"066010","Barrea","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"066010","Barrea","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"066010","Barrea","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"097005","Barzago","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.11,,
"097005","Barzago","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.11,,
"097005","Barzago","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.11,,
"016021","Barzana","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.01,,
"016021","Barzana","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.01,,
"016021","Barzana","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.01,,
"097006","Barzanò","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"097006","Barzanò","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"097006","Barzanò","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"097007","Barzio","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.16,,
"097007","Barzio","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.1,,
"097007","Barzio","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.1,,
"006012","Basaluzzo","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",3.84,,
"006012","Basaluzzo","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",3.26,,
"006012","Basaluzzo","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",1,,
"018009","Bascapè","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"018009","Bascapè","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"018009","Bascapè","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"055007","Baschi","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",1.37,,
"055007","Baschi","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",1.34,,
"055007","Baschi","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",1.28,,
"067005","Basciano","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.72,,
"067005","Basciano","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.64,,
"067005","Basciano","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.4,,
"022009","Baselga di Pinè","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.2,,
"022009","Baselga di Pinè","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"022009","Baselga di Pinè","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"062007","Baselice","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.74,,
"062007","Baselice","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.71,,
"062007","Baselice","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.54,,
"015014","Basiano","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"015014","Basiano","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.07,,
"015014","Basiano","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.07,,
"083006","Basicò","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"083006","Basicò","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"083006","Basicò","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"015015","Basiglio","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"015015","Basiglio","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"015015","Basiglio","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"030009","Basiliano","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",3.16,,
"030009","Basiliano","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",3.16,,
"030009","Basiliano","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"017013","Bassano Bresciano","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"017013","Bassano Bresciano","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.21,,
"017013","Bassano Bresciano","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"024012","Bassano del Grappa","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.42,,
"024012","Bassano del Grappa","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.11,,
"024012","Bassano del Grappa","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.08,,
"056006","Bassano in Teverina","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.1,,
"056006","Bassano in Teverina","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.1,,
"056006","Bassano in Teverina","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.1,,
"056005","Bassano Romano","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"056005","Bassano Romano","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"056005","Bassano Romano","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"059002","Bassiano","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.17,,
"059002","Bassiano","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.17,,
"059002","Bassiano","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.17,,
"006013","Bassignana","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",17.18,,
"006013","Bassignana","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",16.98,,
"006013","Bassignana","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",15.7,,
"004014","Bastia Mondovì","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",3.4,,
"004014","Bastia Mondovì","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",3.11,,
"004014","Bastia Mondovì","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.08,,
"054002","Bastia Umbra","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",8.39,,
"054002","Bastia Umbra","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",4.65,,
"054002","Bastia Umbra","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",1.91,,
"018011","Bastida Pancarana","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",12.5,,
"018011","Bastida Pancarana","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",7.77,,
"018011","Bastida Pancarana","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",7.77,,
"036001","Bastiglia","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",10.47,,
"036001","Bastiglia","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",1.97,,
"036001","Bastiglia","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.46,,
"028011","Battaglia Terme","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",1.8,,
"028011","Battaglia Terme","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.3,,
"028011","Battaglia Terme","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.24,,
"004015","Battifollo","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"004015","Battifollo","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"004015","Battifollo","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"065014","Battipaglia","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",6.28,,
"065014","Battipaglia","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",5.73,,
"065014","Battipaglia","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",1.06,,
"018012","Battuda","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"018012","Battuda","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"018012","Battuda","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"082008","Baucina","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0,,
"082008","Baucina","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0,,
"082008","Baucina","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0,,
"095013","Bauladu","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",2.16,,
"095013","Bauladu","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",1.13,,
"095013","Bauladu","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.88,,
"091006","Baunei","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",0.84,,
"091006","Baunei","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",0.83,,
"091006","Baunei","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",0.83,,
"103008","Baveno","LOWFLHZ","aree a pericolosità idraulica bassa (kmq)","2017","2017",7.69,,
"103008","Baveno","MEDFLHZ","aree a pericolosità idraulica media (kmq)","2017","2017",7.54,,
"103008","Baveno","HIGHFLHZ","aree a pericolosità idraulica elevata (kmq)","2017","2017",7.14,,
